model,step,loss,rolling_loss,correct,running_accuracy,window_accuracy,category,target_index,name,predicted_category,predicted_index
RNN,74,2.818985939025879,2.885578784942627,0,0.06756756756756757,0.04,Irish,8,Brian Kennedy,German,6
RNN,75,2.8373169898986816,2.8825092363357543,0,0.06666666666666667,0.04,Japanese,10,鈴木蓮,Irish,8
RNN,76,2.904038429260254,2.883170485496521,0,0.06578947368421052,0.04,Italian,9,Luca Romano,Irish,8
RNN,77,2.76754093170166,2.8803691911697387,0,0.06493506493506493,0.04,French,5,Noël Richard,Irish,8
RNN,78,2.8801045417785645,2.879878511428833,0,0.0641025641025641,0.04,Arabic,0,خالد القحطاني,German,6
RNN,79,2.8043272495269775,2.8809464597702026,0,0.06329113924050633,0.02,Irish,8,Ronan McCarthy,French,5
RNN,80,2.7669594287872314,2.8777946710586546,0,0.0625,0.02,French,5,Hugo Durand,Irish,8
RNN,81,3.0266661643981934,2.880038843154907,0,0.06172839506172839,0.02,Dutch,3,Jan Smit,Irish,8
RNN,82,2.893632411956787,2.8792536067962646,0,0.06097560975609756,0.02,Italian,9,Carlo Marino,Irish,8
RNN,83,3.0225348472595215,2.8818662977218628,0,0.060240963855421686,0.02,Spanish,16,Pablo Pérez,French,5
RNN,84,2.7824461460113525,2.8793953323364256,0,0.05952380952380952,0.02,German,6,Hannah Schmidt,Irish,8
RNN,85,2.847710371017456,2.8781297636032104,0,0.058823529411764705,0.02,Korean,11,임지민,German,6
RNN,86,2.7506492137908936,2.8752928590774536,0,0.05813953488372093,0.02,French,5,Jean-Luc Durand,Irish,8
RNN,87,2.9736905097961426,2.8775077867507934,0,0.05747126436781609,0.02,Spanish,16,Alejandro García,German,6
RNN,88,2.8885061740875244,2.8811843681335447,0,0.056818181818181816,0.0,Japanese,10,山本裕子,French,5
RNN,89,2.8601059913635254,2.8824668407440184,0,0.056179775280898875,0.0,Arabic,0,إبراهيم الخطيب,French,5
RNN,90,2.9051356315612793,2.8837127351760863,0,0.05555555555555555,0.0,Korean,11,최예은,French,5
RNN,91,2.8799355030059814,2.885459599494934,0,0.054945054945054944,0.0,Greek,7,Στέφανος Παπαδόπουλος,German,6
RNN,92,2.9018921852111816,2.8852295446395875,0,0.05434782608695652,0.0,Greek,7,Αλέξανδρος Βασιλείου,Irish,8
RNN,93,2.8772361278533936,2.884874324798584,0,0.053763440860215055,0.0,Czech,2,Petr Svoboda,German,6
RNN,94,2.95811128616333,2.8884975481033326,0,0.05319148936170213,0.0,Scottish,15,Stuart MacDonald,Irish,8
RNN,95,2.9248595237731934,2.8882852745056153,0,0.05263157894736842,0.0,Vietnamese,17,Đặng Phong,French,5
RNN,96,2.9101126194000244,2.8888453912734984,0,0.052083333333333336,0.0,English,4,Matthew Johnson,German,6
RNN,97,2.9044768810272217,2.8873140001296997,0,0.05154639175257732,0.0,Scottish,15,Alasdair Graham,French,5
RNN,98,2.785957098007202,2.8831417894363405,0,0.05102040816326531,0.0,French,5,Gabriel Petit,Irish,8
RNN,99,2.9945058822631836,2.8850921249389647,0,0.050505050505050504,0.0,Spanish,16,Pablo Pérez,French,5
RNN,100,2.86491322517395,2.8851347017288207,0,0.05,0.0,Portuguese,13,André Ferreira,French,5
RNN,101,2.959031343460083,2.887056155204773,0,0.04950495049504951,0.0,Vietnamese,17,Đặng Minh,French,5
RNN,102,2.7709741592407227,2.8831556129455564,0,0.049019607843137254,0.0,German,6,Klaus Hoffmann,French,5
RNN,103,2.8824985027313232,2.8827963638305665,0,0.04854368932038835,0.0,Italian,9,Antonio Romano,French,5
RNN,104,2.9171290397644043,2.8839702367782594,0,0.04807692307692308,0.0,Korean,11,강예준,French,5
RNN,105,2.975156784057617,2.8857830953598023,0,0.047619047619047616,0.0,Spanish,16,Pablo Martínez,French,5
RNN,106,3.0032925605773926,2.8867117834091185,0,0.04716981132075472,0.0,Dutch,3,Hendrik van den Berg,French,5
RNN,107,2.8535256385803223,2.886896934509277,0,0.04672897196261682,0.0,Greek,7,Μαρία Παπαδόπουλος,German,6
RNN,108,2.8919711112976074,2.887737898826599,0,0.046296296296296294,0.0,Japanese,10,佐藤裕子,French,5
RNN,109,2.933499813079834,2.8892285871505736,0,0.045871559633027525,0.0,Vietnamese,17,Lê Thành,French,5
RNN,110,2.836155652999878,2.8885921478271483,0,0.045454545454545456,0.0,Greek,7,Δημήτριος Παπαδόπουλος,German,6
RNN,111,2.8825364112854004,2.8855801010131836,0,0.04504504504504504,0.0,Czech,2,Petr Němec,Irish,8
RNN,112,2.9787158966064453,2.887279162406921,0,0.044642857142857144,0.0,Chinese,1,张霞,Irish,8
RNN,113,2.871680498123169,2.8858041858673094,0,0.04424778761061947,0.0,Czech,2,Jiří Novák,German,6
RNN,114,2.81473445892334,2.883340721130371,0,0.043859649122807015,0.0,Japanese,10,佐藤健一,German,6
RNN,115,2.968883514404297,2.886527395248413,0,0.043478260869565216,0.0,Spanish,16,Alejandro Rodríguez,German,6
RNN,116,2.7425882816314697,2.884678101539612,1,0.05172413793103448,0.02,Irish,8,Brendan O'Connor,Irish,8
RNN,117,2.9662795066833496,2.887725477218628,0,0.05128205128205128,0.02,Scottish,15,Ross MacKenzie,French,5
RNN,118,2.932713031768799,2.888305344581604,0,0.05084745762711865,0.02,Vietnamese,17,Trần Minh,French,5
RNN,119,2.9218013286590576,2.8894337463378905,0,0.05042016806722689,0.02,Scottish,15,Callum Campbell,German,6
RNN,120,2.933051109313965,2.8932614850997926,0,0.05,0.02,Scottish,15,Ewan Murray,German,6
RNN,121,2.782017230987549,2.8902456283569338,0,0.049586776859504134,0.02,German,6,Jürgen Schmidt,Irish,8
RNN,122,3.013093948364258,2.8896763801574705,0,0.04918032786885246,0.02,Dutch,3,Daan Smit,German,6
RNN,123,2.875243902206421,2.888778500556946,0,0.04878048780487805,0.02,Portuguese,13,Francisco Oliveira,German,6
RNN,124,2.822904586791992,2.888856873512268,0,0.04838709677419355,0.02,Portuguese,13,Pedro Costa,German,6
RNN,125,2.9121575355529785,2.890353684425354,0,0.048,0.02,Russian,14,Виктор Новиков,Korean,11
RNN,126,3.0153729915618896,2.8925803756713866,0,0.047619047619047616,0.02,Chinese,1,吴杰,German,6
RNN,127,2.9598875045776367,2.8964273071289064,0,0.047244094488188976,0.02,Dutch,3,Sem de Jong,French,5
RNN,128,2.9050681591033936,2.896926579475403,0,0.046875,0.02,Polish,12,Michał Woźniak,German,6
RNN,129,2.866849422454834,2.89817702293396,0,0.046511627906976744,0.02,Japanese,10,鈴木愛,German,6
RNN,130,2.872997283935547,2.9002977800369263,0,0.046153846153846156,0.02,Greek,7,Ανδρέας Γεωργίου,German,6
RNN,131,2.737657070159912,2.8945175981521607,1,0.05343511450381679,0.04,German,6,Felix Wagner,German,6
RNN,132,2.9144914150238037,2.894934778213501,0,0.05303030303030303,0.04,Russian,14,Олег Петров,Japanese,10
RNN,133,2.838916063308716,2.891262402534485,0,0.05263157894736842,0.04,Portuguese,13,Miguel Ferreira,German,6
RNN,134,2.759220838546753,2.890797896385193,0,0.05223880597014925,0.04,Irish,8,Saoirse Doyle,German,6
RNN,135,2.822223663330078,2.890288162231445,0,0.05185185185185185,0.04,Greek,7,Σοφία Παπαδόπουλος,German,6
RNN,136,2.88565731048584,2.8929883241653442,0,0.051470588235294115,0.04,Russian,14,Александр Соколов,Japanese,10
RNN,137,2.9451632499694824,2.8924177789688112,0,0.051094890510948905,0.04,Dutch,3,Joris de Jong,French,5
RNN,138,2.884561538696289,2.8923388862609865,0,0.050724637681159424,0.04,Vietnamese,17,Nguyễn Dũng,French,5
RNN,139,2.8744118213653564,2.8926250028610228,0,0.050359712230215826,0.04,Czech,2,David Němec,Irish,8
RNN,140,2.845269203186035,2.891427674293518,0,0.05,0.04,Greek,7,Ιωάννης Γεωργίου,German,6
RNN,141,2.8376193046569824,2.890581350326538,0,0.04964539007092199,0.04,Portuguese,13,Carlos Rodrigues,German,6
RNN,142,2.9349660873413086,2.8912428283691405,0,0.04929577464788732,0.04,Scottish,15,Ross MacKenzie,German,6
RNN,143,2.8790090084075928,2.8912782859802246,0,0.04895104895104895,0.04,Polish,12,Kamil Nowak,German,6
RNN,144,2.826462745666504,2.888645315170288,0,0.04861111111111111,0.04,French,5,Pierre Robert,Greek,7
RNN,145,2.9485723972320557,2.889119572639465,0,0.04827586206896552,0.04,Arabic,0,مصطفى الغامدي,Greek,7
RNN,146,2.751081705093384,2.8859389543533327,0,0.04794520547945205,0.04,Irish,8,Brian Doyle,German,6
RNN,147,2.894010305404663,2.8857296228408815,0,0.047619047619047616,0.04,Italian,9,Gabriele Romano,Irish,8
RNN,148,2.889814615249634,2.88780677318573,0,0.0472972972972973,0.04,Vietnamese,17,Võ Khang,French,5
RNN,149,2.842974901199341,2.884776153564453,0,0.04697986577181208,0.04,Scottish,15,Isla MacLeod,Irish,8
RNN,150,2.738044023513794,2.88223876953125,0,0.04666666666666667,0.04,German,6,Maximilian Fischer,Irish,8
RNN,151,2.7008941173553467,2.8770760250091554,1,0.052980132450331126,0.06,German,6,Friedrich Müller,German,6
RNN,152,2.8829782009124756,2.8793161058425905,0,0.05263157894736842,0.06,Vietnamese,17,Nguyễn Ngọc,Irish,8
RNN,153,2.861870527267456,2.878903546333313,0,0.05228758169934641,0.06,Japanese,10,佐藤誠,Greek,7
RNN,154,2.909794569015503,2.878756856918335,0,0.05194805194805195,0.06,Chinese,1,赵洋,German,6
RNN,155,2.95918345451355,2.878437390327454,0,0.05161290322580645,0.06,Scottish,15,Hamish Fraser,German,6
RNN,156,2.964686870574951,2.877665276527405,0,0.05128205128205128,0.06,Spanish,16,Alejandro González,German,6
RNN,157,3.017791271209717,2.8809505891799927,0,0.050955414012738856,0.06,Chinese,1,黄勇,Greek,7
RNN,158,2.837171792984009,2.8798546028137206,0,0.05063291139240506,0.06,Czech,2,Ondřej Novotný,French,5
RNN,159,2.7825820446014404,2.8768362474441527,0,0.050314465408805034,0.06,Czech,2,David Veselý,German,6
RNN,160,2.8296096324920654,2.8767053270339966,0,0.05,0.06,Czech,2,David Horák,German,6
RNN,161,2.855664014816284,2.876167879104614,0,0.049689440993788817,0.06,Greek,7,Νικόλαος Αθανασίου,German,6
RNN,162,2.995525360107422,2.8765040683746337,0,0.04938271604938271,0.06,Dutch,3,Dirk Visser,German,6
RNN,163,2.8334460258483887,2.875739378929138,0,0.049079754601226995,0.06,Greek,7,Βασίλειος Βασιλείου,Irish,8
RNN,164,2.9232914447784424,2.87791051864624,0,0.04878048780487805,0.06,Chinese,1,赵霞,French,5
RNN,165,2.854550361633301,2.8756238555908205,0,0.048484848484848485,0.06,Czech,2,Ondřej Procházka,German,6
RNN,166,2.946704626083374,2.8797061824798584,0,0.04819277108433735,0.04,Spanish,16,Alejandro López,German,6
RNN,167,2.8365814685821533,2.8771122217178347,0,0.04790419161676647,0.04,Irish,8,Ciarán O'Brien,German,6
RNN,168,2.826916456222534,2.874996290206909,0,0.047619047619047616,0.04,Japanese,10,田中花子,Greek,7
RNN,169,2.7342138290405273,2.871244540214539,1,0.05325443786982249,0.06,Irish,8,Patrick Doyle,Irish,8
RNN,170,2.986769676208496,2.872318911552429,0,0.052941176470588235,0.06,English,4,Daniel Taylor,Irish,8
RNN,171,2.8933613300323486,2.874545793533325,0,0.05263157894736842,0.06,Italian,9,Stefano Romano,Irish,8
RNN,172,2.8386688232421875,2.871057291030884,0,0.05232558139534884,0.06,Japanese,10,加藤大輔,Irish,8
RNN,173,2.8169057369232178,2.86989052772522,0,0.05202312138728324,0.06,Czech,2,Pavel Novák,German,6
RNN,174,2.9120242595672607,2.8716729211807253,0,0.05172413793103448,0.06,Russian,14,Юрий Соколов,Japanese,10
RNN,175,2.937361717224121,2.872177004814148,0,0.05142857142857143,0.06,Dutch,3,Anne de Jong,Czech,2
RNN,176,2.953021287918091,2.870929970741272,0,0.05113636363636364,0.06,Vietnamese,17,Lê Nam,French,5
RNN,177,2.955422878265381,2.8708406782150266,0,0.05084745762711865,0.06,Spanish,16,Francisco Rodríguez,German,6
RNN,178,2.9596381187438965,2.8719320774078367,0,0.05056179775280899,0.06,English,4,Charles Jones,Irish,8
RNN,179,2.797041177749634,2.870535912513733,0,0.05027932960893855,0.06,Czech,2,Pavel Dvořák,German,6
RNN,180,2.9502875804901123,2.872081718444824,0,0.05,0.06,Korean,11,최예준,Irish,8
RNN,181,2.7760870456695557,2.872850317955017,0,0.049723756906077346,0.04,French,5,Lucien Richard,Irish,8
RNN,182,2.903963327407837,2.8726397562026977,0,0.04945054945054945,0.04,Vietnamese,17,Đặng Anh,Czech,2
RNN,183,2.9549713134765625,2.8749608612060547,0,0.04918032786885246,0.04,Italian,9,Riccardo Ricci,German,6
RNN,184,2.925684690475464,2.878290138244629,0,0.04891304347826087,0.04,Spanish,16,Carlos García,German,6
RNN,185,2.847745895385742,2.8788005828857424,0,0.04864864864864865,0.04,Vietnamese,17,Phạm Phong,Czech,2
RNN,186,3.02805495262146,2.8816485357284547,0,0.04838709677419355,0.04,Dutch,3,Lucas Jansen,Czech,2
RNN,187,2.8176231384277344,2.8790977334976198,0,0.0481283422459893,0.04,Irish,8,Eoin Kelly,German,6
RNN,188,2.9797072410583496,2.8810006475448606,0,0.047872340425531915,0.04,Dutch,3,Thomas Meijer,German,6
RNN,189,2.877403736114502,2.8810604858398436,0,0.047619047619047616,0.04,Vietnamese,17,Trần Tuấn,German,6
RNN,190,2.8132317066192627,2.880419735908508,0,0.04736842105263158,0.04,Irish,8,Ciarán Walsh,Czech,2
RNN,191,2.7788918018341064,2.8792451858520507,0,0.04712041884816754,0.04,German,6,Wolfgang Hoffmann,Irish,8
RNN,192,2.822690010070801,2.8769996643066404,0,0.046875,0.04,Japanese,10,高橋大輔,Irish,8
RNN,193,2.791334390640259,2.875246171951294,0,0.046632124352331605,0.04,Irish,8,Eoin McCarthy,French,5
RNN,194,2.8986945152282715,2.8766908073425292,0,0.04639175257731959,0.04,Scottish,15,Ewan Campbell,Czech,2
RNN,195,2.915165424346924,2.876022667884827,0,0.046153846153846156,0.04,Chinese,1,李敏,Irish,8
RNN,196,2.8643622398376465,2.8782882785797117,0,0.04591836734693878,0.04,Portuguese,13,Francisco Pereira,German,6
RNN,197,2.9609200954437256,2.879626474380493,0,0.04568527918781726,0.04,Chinese,1,王伟,Japanese,10
RNN,198,2.7698960304260254,2.877228102684021,0,0.045454545454545456,0.04,Japanese,10,加藤彩,Czech,2
RNN,199,2.975299119949341,2.879874587059021,0,0.04522613065326633,0.04,English,4,Michael Taylor,Irish,8
RNN,200,2.781895160675049,2.880751609802246,0,0.045,0.04,Irish,8,Patrick O'Brien,German,6
RNN,201,2.9099438190460205,2.8849326038360594,0,0.04477611940298507,0.02,Russian,14,Алексей Соколов,Irish,8
RNN,202,2.8616724014282227,2.8845064878463744,0,0.04455445544554455,0.02,Portuguese,13,Manuel Martins,Irish,8
RNN,203,2.9162402153015137,2.885593881607056,0,0.04433497536945813,0.02,Arabic,0,إبراهيم الخطيب,Irish,8
RNN,204,2.7944109439849854,2.8832862091064455,0,0.04411764705882353,0.02,Czech,2,Matěj Horák,Irish,8
RNN,205,2.967174768447876,2.883446035385132,0,0.04390243902439024,0.02,English,4,J.R. Davis,Irish,8
RNN,206,3.0001580715179443,2.8841554594039915,0,0.043689320388349516,0.02,Chinese,1,陈涛,Irish,8
RNN,207,2.880591869354248,2.8814114713668824,0,0.043478260869565216,0.02,Vietnamese,17,Trần Quân,German,6
RNN,208,2.8326258659362793,2.881320552825928,0,0.04326923076923077,0.02,Portuguese,13,Diogo Santos,Irish,8
RNN,209,2.942823648452759,2.884525384902954,0,0.0430622009569378,0.02,Chinese,1,刘霞,Irish,8
RNN,210,2.9331459999084473,2.8865961122512815,0,0.04285714285714286,0.02,Korean,11,김서준,Greek,7
RNN,211,2.897932529449463,2.887441482543945,0,0.04265402843601896,0.02,Korean,11,박지호,Irish,8
RNN,212,2.861489772796631,2.8847607707977296,0,0.04245283018867924,0.02,Greek,7,Μιχάλης Αλεξίου,Irish,8
RNN,213,2.9547502994537354,2.8871868562698366,0,0.04225352112676056,0.02,Dutch,3,Thomas van Dijk,Irish,8
RNN,214,2.8980298042297363,2.886681623458862,0,0.04205607476635514,0.02,Vietnamese,17,Huỳnh Đức,Irish,8
RNN,215,2.9470486640930176,2.8885315895080566,0,0.04186046511627907,0.02,English,4,James Brown,German,6
RNN,216,2.818371057510376,2.8859649181365965,0,0.041666666666666664,0.02,French,5,Étienne Thomas,Irish,8
RNN,217,2.8939261436462402,2.8871118116378782,0,0.041474654377880185,0.02,Portuguese,13,Miguel Silva,German,6
RNN,218,2.7786970138549805,2.8861474227905273,0,0.04128440366972477,0.02,French,5,Georges L'Hôpital,Czech,2
RNN,219,2.859761953353882,2.8886583852767944,0,0.0410958904109589,0.0,Japanese,10,渡辺裕子,Greek,7
RNN,220,2.837308168411255,2.8856691551208495,0,0.04090909090909091,0.0,Greek,7,Βασίλειος Δημητρίου,Irish,8
RNN,221,2.8054964542388916,2.8839118576049803,0,0.04072398190045249,0.0,French,5,J.-P. d'Aubigné,Irish,8
RNN,222,2.9397835731506348,2.8859341526031494,0,0.04054054054054054,0.0,Dutch,3,Sophie van Dijk,Irish,8
RNN,223,2.9306774139404297,2.8882095861434935,0,0.04035874439461883,0.0,Chinese,1,黄伟,Japanese,10
RNN,224,2.826026201248169,2.886489624977112,0,0.04017857142857143,0.0,Greek,7,Θεόδωρος Γεωργίου,Irish,8
RNN,225,2.906226873397827,2.8858669281005858,0,0.04,0.0,Russian,14,Евгений Кузнецов,Irish,8
RNN,226,2.955528974533081,2.885917081832886,0,0.03982300884955752,0.0,Italian,9,Vincenzo Ferrari,Greek,7
RNN,227,2.7908945083618164,2.8826265144348144,1,0.04405286343612335,0.02,Greek,7,Παναγιώτης Παπαδόπουλος,Greek,7
RNN,228,2.7463507652282715,2.878360767364502,0,0.043859649122807015,0.02,German,6,Klaus Meyer,Irish,8
RNN,229,2.800482988357544,2.8784296035766603,0,0.043668122270742356,0.02,Japanese,10,田中陽子,Greek,7
RNN,230,2.825251579284668,2.875928883552551,0,0.043478260869565216,0.02,Czech,2,Štěpán Němec,Irish,8
RNN,231,2.8318228721618652,2.8770436000823976,0,0.04329004329004329,0.02,Irish,8,Eoin O'Sullivan,German,6
RNN,232,2.958798885345459,2.87814031124115,0,0.04310344827586207,0.02,Spanish,16,Carlos Martínez,Czech,2
RNN,233,2.8955564498901367,2.8769520139694214,0,0.04291845493562232,0.02,Vietnamese,17,Hoàng Đức,Irish,8
RNN,234,2.9184341430664062,2.87680700302124,0,0.042735042735042736,0.02,Arabic,0,عبدالله الخطيب,Irish,8
RNN,235,2.77982497215271,2.8754485845565796,0,0.0425531914893617,0.02,Irish,8,Declan O'Brien,German,6
RNN,236,2.783437490463257,2.8705562353134155,0,0.0423728813559322,0.02,Irish,8,Eoin Murphy,Greek,7
RNN,237,2.9492645263671875,2.873189063072205,0,0.04219409282700422,0.02,Dutch,3,Joris Visser,Irish,8
